,Open time,Open time.1,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy volume,Taker buy quote asset volume,Ignore.
663,2019-10-29 06:30:00,2019-10-29 06:30:00,9417.9,9453.6,9417.9,9430.0,589.154,2019-10-29 06:34:59.999,5562209.83507,1090.0,305.205,2881248.28759,0
664,2019-10-29 06:35:00,2019-10-29 06:35:00,9430.0,9432.3,9397.61,9398.98,593.482,2019-10-29 06:39:59.999,5589574.51629,1098.0,263.369,2480750.94227,0
665,2019-10-29 06:40:00,2019-10-29 06:40:00,9398.97,9428.27,9398.41,9405.49,424.745,2019-10-29 06:44:59.999,3997529.85743,833.0,265.383,2497435.75417,0
666,2019-10-29 06:45:00,2019-10-29 06:45:00,9403.12,9437.97,9402.62,9426.47,323.283,2019-10-29 06:49:59.999,3045762.71623,648.0,143.978,1356129.1268,0
667,2019-10-29 06:50:00,2019-10-29 06:50:00,9426.42,9436.03,9406.0,9433.96,453.102,2019-10-29 06:54:59.999,4268161.685,761.0,234.828,2212186.22462,0
668,2019-10-29 06:55:00,2019-10-29 06:55:00,9433.42,9438.0,9413.57,9424.25,266.158,2019-10-29 06:59:59.999,2508622.49401,626.0,141.754,1335903.81126,0
669,2019-10-29 07:00:00,2019-10-29 07:00:00,9426.85,9539.54,9424.9,9484.31,1919.73,2019-10-29 07:04:59.999,18212555.87596,3343.0,1039.875,9866539.64233,0
670,2019-10-29 07:05:00,2019-10-29 07:05:00,9484.0,9569.1,9480.0,9498.0,1348.275,2019-10-29 07:09:59.999,12834898.34162,2485.0,726.191,6913710.94529,0
671,2019-10-29 07:10:00,2019-10-29 07:10:00,9496.74,9534.0,9490.96,9506.0,884.172,2019-10-29 07:14:59.999,8407560.76656,1516.0,419.934,3993193.40005,0
672,2019-10-29 07:15:00,2019-10-29 07:15:00,9505.0,9506.97,9468.55,9483.55,675.39,2019-10-29 07:19:59.999,6408244.74514,1052.0,306.725,2910409.03496,0
673,2019-10-29 07:20:00,2019-10-29 07:20:00,9483.51,9526.57,9483.02,9523.97,485.704,2019-10-29 07:24:59.999,4614885.83194,912.0,313.584,2978858.0263,0
674,2019-10-29 07:25:00,2019-10-29 07:25:00,9526.99,9543.85,9479.63,9499.79,893.48,2019-10-29 07:29:59.999,8496226.71765,1349.0,433.216,4118212.15957,0
675,2019-10-29 07:30:00,2019-10-29 07:30:00,9496.16,9496.16,9468.0,9472.31,644.975,2019-10-29 07:34:59.999,6113268.23151,941.0,315.442,2989713.53832,0
676,2019-10-29 07:35:00,2019-10-29 07:35:00,9475.87,9498.0,9462.0,9468.0,415.149,2019-10-29 07:39:59.999,3937796.78271,695.0,195.786,1856685.73758,0
677,2019-10-29 07:40:00,2019-10-29 07:40:00,9466.01,9472.13,9444.15,9464.97,449.778,2019-10-29 07:44:59.999,4253091.12078,926.0,253.917,2401276.42604,0
678,2019-10-29 07:45:00,2019-10-29 07:45:00,9464.97,9464.97,9430.0,9438.64,488.895,2019-10-29 07:49:59.999,4615381.1651,902.0,252.747,2385832.45219,0
679,2019-10-29 07:50:00,2019-10-29 07:50:00,9438.63,9438.63,9355.31,9401.14,2242.077,2019-10-29 07:54:59.999,21056010.5793,3881.0,1051.248,9872559.48498,0
680,2019-10-29 07:55:00,2019-10-29 07:55:00,9401.72,9409.8,9383.62,9399.28,698.007,2019-10-29 07:59:59.999,6561008.88714,992.0,354.22,3329094.59514,0
681,2019-10-29 08:00:00,2019-10-29 08:00:00,9399.28,9424.0,9383.26,9424.0,655.775,2019-10-29 08:04:59.999,6167851.99911,1128.0,361.565,3401255.85944,0
682,2019-10-29 08:05:00,2019-10-29 08:05:00,9423.2,9425.0,9400.35,9421.31,506.163,2019-10-29 08:09:59.999,4765018.56711,768.0,190.991,1797469.50678,0
683,2019-10-29 08:10:00,2019-10-29 08:10:00,9420.97,9448.0,9400.5,9448.0,505.116,2019-10-29 08:14:59.999,4762091.15799,924.0,280.984,2648980.7358,0
684,2019-10-29 08:15:00,2019-10-29 08:15:00,9445.17,9475.81,9441.11,9460.03,1074.376,2019-10-29 08:19:59.999,10160818.9588,1627.0,553.676,5235407.42522,0
685,2019-10-29 08:20:00,2019-10-29 08:20:00,9463.83,9469.97,9447.0,9456.67,679.131,2019-10-29 08:24:59.999,6423963.45735,911.0,292.243,2764109.39324,0
686,2019-10-29 08:25:00,2019-10-29 08:25:00,9456.69,9475.82,9414.98,9430.94,1352.694,2019-10-29 08:29:59.999,12779233.85176,1912.0,646.091,6104015.59417,0
687,2019-10-29 08:30:00,2019-10-29 08:30:00,9430.98,9450.0,9409.02,9428.43,493.287,2019-10-29 08:34:59.999,4650953.73097,938.0,249.151,2348908.51921,0
688,2019-10-29 08:35:00,2019-10-29 08:35:00,9425.78,9435.0,9412.25,9412.51,368.797,2019-10-29 08:39:59.999,3475579.53575,663.0,202.437,1907411.98708,0
689,2019-10-29 08:40:00,2019-10-29 08:40:00,9414.65,9453.97,9402.55,9446.0,796.345,2019-10-29 08:44:59.999,7512040.18527,1163.0,428.967,4046704.60024,0
690,2019-10-29 08:45:00,2019-10-29 08:45:00,9445.45,9458.25,9426.0,9458.18,324.538,2019-10-29 08:49:59.999,3065466.04609,664.0,171.158,1616779.79367,0
691,2019-10-29 08:50:00,2019-10-29 08:50:00,9458.15,9458.16,9435.52,9436.39,219.401,2019-10-29 08:54:59.999,2073116.00093,429.0,96.781,914568.50185,0
692,2019-10-29 08:55:00,2019-10-29 08:55:00,9436.39,9452.32,9427.41,9438.08,210.535,2019-10-29 08:59:59.999,1987249.14766,503.0,129.537,1222795.12282,0
693,2019-10-29 09:00:00,2019-10-29 09:00:00,9438.08,9472.72,9437.5,9457.68,323.402,2019-10-29 09:04:59.999,3058563.73479,623.0,148.195,1401326.82359,0
694,2019-10-29 09:05:00,2019-10-29 09:05:00,9457.0,9475.0,9450.0,9450.0,309.259,2019-10-29 09:09:59.999,2926161.97213,596.0,154.144,1458349.49132,0
695,2019-10-29 09:10:00,2019-10-29 09:10:00,9451.26,9473.33,9449.86,9461.0,284.487,2019-10-29 09:14:59.999,2692033.18809,528.0,149.323,1412437.83107,0
696,2019-10-29 09:15:00,2019-10-29 09:15:00,9462.57,9465.83,9438.17,9450.45,267.3,2019-10-29 09:19:59.999,2525751.58296,649.0,127.856,1208154.64468,0
697,2019-10-29 09:20:00,2019-10-29 09:20:00,9450.52,9454.11,9437.72,9440.78,161.446,2019-10-29 09:24:59.999,1524836.58138,319.0,84.029,793525.44458,0
698,2019-10-29 09:25:00,2019-10-29 09:25:00,9443.35,9462.49,9441.04,9457.08,107.617,2019-10-29 09:29:59.999,1017522.2197,319.0,44.733,422850.42835,0
699,2019-10-29 09:30:00,2019-10-29 09:30:00,9457.73,9493.56,9455.47,9488.44,564.491,2019-10-29 09:34:59.999,5350268.17518,850.0,298.595,2830130.90927,0
700,2019-10-29 09:35:00,2019-10-29 09:35:00,9486.94,9489.96,9451.89,9465.0,479.408,2019-10-29 09:39:59.999,4540340.77592,891.0,235.423,2229453.7449,0
701,2019-10-29 09:40:00,2019-10-29 09:40:00,9464.95,9475.72,9450.0,9475.49,220.012,2019-10-29 09:44:59.999,2080959.26742,584.0,97.741,924403.05989,0
702,2019-10-29 09:45:00,2019-10-29 09:45:00,9475.91,9481.84,9469.4,9475.7,208.322,2019-10-29 09:49:59.999,1974444.43854,439.0,67.772,642354.67127,0
703,2019-10-29 09:50:00,2019-10-29 09:50:00,9475.79,9484.2,9461.0,9464.3,279.35,2019-10-29 09:54:59.999,2645636.84393,636.0,149.517,1416063.56911,0
704,2019-10-29 09:55:00,2019-10-29 09:55:00,9463.12,9465.58,9447.1,9455.0,282.722,2019-10-29 09:59:59.999,2673445.73253,540.0,152.883,1445793.34098,0
705,2019-10-29 10:00:00,2019-10-29 10:00:00,9454.58,9473.42,9453.11,9460.01,265.87,2019-10-29 10:04:59.999,2516581.4392,595.0,122.183,1156322.67363,0
706,2019-10-29 10:05:00,2019-10-29 10:05:00,9459.63,9460.01,9414.24,9428.93,532.132,2019-10-29 10:09:59.999,5021530.42408,1260.0,273.446,2580889.66299,0
707,2019-10-29 10:10:00,2019-10-29 10:10:00,9428.0,9439.82,9414.42,9433.18,214.753,2019-10-29 10:14:59.999,2024180.22277,728.0,112.146,1057210.32126,0
708,2019-10-29 10:15:00,2019-10-29 10:15:00,9432.53,9435.45,9411.0,9428.5,192.921,2019-10-29 10:19:59.999,1817786.96059,560.0,95.324,898322.43916,0
709,2019-10-29 10:20:00,2019-10-29 10:20:00,9428.21,9438.18,9422.04,9422.09,130.693,2019-10-29 10:24:59.999,1232520.01629,411.0,45.025,424695.18963,0
710,2019-10-29 10:25:00,2019-10-29 10:25:00,9424.25,9434.5,9422.26,9426.63,76.958,2019-10-29 10:29:59.999,725560.64252,278.0,49.932,470746.28624,0
711,2019-10-29 10:30:00,2019-10-29 10:30:00,9429.37,9429.37,9412.0,9420.0,523.116,2019-10-29 10:34:59.999,4925517.64904,656.0,163.168,1536888.76785,0
712,2019-10-29 10:35:00,2019-10-29 10:35:00,9421.75,9445.0,9416.0,9440.0,286.597,2019-10-29 10:39:59.999,2703301.55109,617.0,163.835,1545561.85829,0
713,2019-10-29 10:40:00,2019-10-29 10:40:00,9436.77,9444.0,9427.0,9443.8,392.279,2019-10-29 10:44:59.999,3701751.90662,586.0,213.95,2018925.08866,0
714,2019-10-29 10:45:00,2019-10-29 10:45:00,9443.82,9445.28,9422.08,9430.52,424.503,2019-10-29 10:49:59.999,4005759.26363,714.0,211.764,1998375.28456,0
715,2019-10-29 10:50:00,2019-10-29 10:50:00,9427.04,9439.0,9426.08,9429.65,197.276,2019-10-29 10:54:59.999,1860855.63913,388.0,97.807,922533.49279,0
716,2019-10-29 10:55:00,2019-10-29 10:55:00,9428.11,9438.4,9426.08,9428.03,178.596,2019-10-29 10:59:59.999,1684608.70851,365.0,86.803,818730.7941,0
717,2019-10-29 11:00:00,2019-10-29 11:00:00,9427.1,9430.68,9407.3,9411.89,315.123,2019-10-29 11:04:59.999,2968050.07749,587.0,149.537,1408327.85835,0
718,2019-10-29 11:05:00,2019-10-29 11:05:00,9411.19,9411.19,9385.39,9401.0,485.338,2019-10-29 11:09:59.999,4561941.1072,955.0,173.132,1627250.11016,0
719,2019-10-29 11:10:00,2019-10-29 11:10:00,9401.0,9418.71,9395.04,9406.1,290.158,2019-10-29 11:14:59.999,2730598.0011,536.0,149.148,1403533.9392,0
720,2019-10-29 11:15:00,2019-10-29 11:15:00,9405.71,9418.11,9394.49,9402.94,272.627,2019-10-29 11:19:59.999,2564919.21223,453.0,115.829,1089822.99622,0
721,2019-10-29 11:20:00,2019-10-29 11:20:00,9401.16,9403.58,9356.7,9371.0,1241.538,2019-10-29 11:24:59.999,11645028.74946,2238.0,544.45,5106728.13687,0
722,2019-10-29 11:25:00,2019-10-29 11:25:00,9370.07,9395.0,9367.6,9395.0,328.202,2019-10-29 11:29:59.999,3079479.38718,657.0,169.118,1586976.09864,0
723,2019-10-29 11:30:00,2019-10-29 11:30:00,9394.24,9398.53,9376.04,9383.87,268.127,2019-10-29 11:34:59.999,2516902.93919,540.0,117.436,1102342.95273,0
724,2019-10-29 11:35:00,2019-10-29 11:35:00,9379.43,9421.97,9379.42,9412.0,414.467,2019-10-29 11:39:59.999,3899666.58511,893.0,246.257,2316954.40148,0
725,2019-10-29 11:40:00,2019-10-29 11:40:00,9411.43,9420.26,9404.57,9419.99,227.795,2019-10-29 11:44:59.999,2143597.2232,561.0,122.703,1154753.58905,0
726,2019-10-29 11:45:00,2019-10-29 11:45:00,9419.99,9422.01,9403.74,9407.62,192.669,2019-10-29 11:49:59.999,1813008.51793,405.0,69.189,651082.15161,0
727,2019-10-29 11:50:00,2019-10-29 11:50:00,9407.04,9415.45,9390.0,9393.81,288.989,2019-10-29 11:54:59.999,2716996.56677,620.0,150.66,1416412.48736,0
728,2019-10-29 11:55:00,2019-10-29 11:55:00,9393.94,9406.0,9393.85,9397.0,97.321,2019-10-29 11:59:59.999,914736.39178,277.0,43.277,406784.84724,0
729,2019-10-29 12:00:00,2019-10-29 12:00:00,9396.06,9418.28,9396.05,9413.98,129.823,2019-10-29 12:04:59.999,1221720.12404,382.0,80.92,761399.82879,0
730,2019-10-29 12:05:00,2019-10-29 12:05:00,9411.98,9444.0,9408.01,9428.27,358.479,2019-10-29 12:09:59.999,3379471.67149,732.0,177.053,1669370.3712,0
731,2019-10-29 12:10:00,2019-10-29 12:10:00,9429.79,9430.93,9420.0,9426.28,146.31,2019-10-29 12:14:59.999,1379115.46897,329.0,99.051,933756.42749,0
732,2019-10-29 12:15:00,2019-10-29 12:15:00,9426.28,9467.45,9420.8,9459.03,749.068,2019-10-29 12:19:59.999,7073983.56078,1253.0,426.107,4024648.21779,0
733,2019-10-29 12:20:00,2019-10-29 12:20:00,9459.75,9483.45,9449.91,9470.82,1041.878,2019-10-29 12:24:59.999,9859360.4217,1780.0,570.019,5394559.0195,0
734,2019-10-29 12:25:00,2019-10-29 12:25:00,9473.86,9480.0,9448.0,9457.52,694.28,2019-10-29 12:29:59.999,6571941.50214,1162.0,343.509,3251535.5469,0
735,2019-10-29 12:30:00,2019-10-29 12:30:00,9457.59,9462.0,9444.0,9455.98,283.98,2019-10-29 12:34:59.999,2683571.78823,562.0,133.722,1263896.75869,0
736,2019-10-29 12:35:00,2019-10-29 12:35:00,9456.0,9481.46,9456.0,9470.52,555.019,2019-10-29 12:39:59.999,5255582.58205,862.0,313.98,2973332.23667,0
737,2019-10-29 12:40:00,2019-10-29 12:40:00,9470.99,9499.99,9470.78,9482.48,1060.691,2019-10-29 12:44:59.999,10064825.97457,1653.0,540.204,5125926.77678,0
738,2019-10-29 12:45:00,2019-10-29 12:45:00,9480.31,9486.5,9459.51,9460.21,407.073,2019-10-29 12:49:59.999,3856523.71455,714.0,157.463,1492106.80552,0
739,2019-10-29 12:50:00,2019-10-29 12:50:00,9460.22,9478.26,9458.0,9473.04,247.885,2019-10-29 12:54:59.999,2347529.1041,447.0,136.552,1293328.24501,0
740,2019-10-29 12:55:00,2019-10-29 12:55:00,9475.38,9491.0,9451.85,9455.58,522.869,2019-10-29 12:59:59.999,4953367.4952,842.0,219.29,2077250.3728,0
741,2019-10-29 13:00:00,2019-10-29 13:00:00,9456.99,9468.64,9426.0,9437.09,539.244,2019-10-29 13:04:59.999,5093545.1006,1187.0,244.341,2307831.93912,0
742,2019-10-29 13:05:00,2019-10-29 13:05:00,9437.01,9447.76,9425.0,9430.3,239.237,2019-10-29 13:09:59.999,2257128.96977,650.0,102.737,969496.22601,0
743,2019-10-29 13:10:00,2019-10-29 13:10:00,9429.94,9444.49,9421.5,9426.0,232.798,2019-10-29 13:14:59.999,2195883.45849,520.0,87.736,827776.28929,0
744,2019-10-29 13:15:00,2019-10-29 13:15:00,9426.04,9443.4,9426.02,9433.39,79.924,2019-10-29 13:19:59.999,754095.03966,252.0,50.95,480706.66345,0
745,2019-10-29 13:20:00,2019-10-29 13:20:00,9430.44,9445.0,9427.41,9430.04,86.036,2019-10-29 13:24:59.999,811813.64722,263.0,46.165,435683.7642,0
746,2019-10-29 13:25:00,2019-10-29 13:25:00,9427.43,9438.0,9427.0,9428.99,134.903,2019-10-29 13:29:59.999,1272422.45205,234.0,88.984,839372.19513,0
747,2019-10-29 13:30:00,2019-10-29 13:30:00,9429.02,9435.18,9416.57,9422.0,134.214,2019-10-29 13:34:59.999,1265043.38358,325.0,46.489,438271.65563,0
748,2019-10-29 13:35:00,2019-10-29 13:35:00,9419.43,9425.28,9391.07,9419.93,420.537,2019-10-29 13:39:59.999,3956638.64887,1026.0,183.192,1723954.43801,0
749,2019-10-29 13:40:00,2019-10-29 13:40:00,9419.93,9427.85,9409.01,9420.07,291.423,2019-10-29 13:44:59.999,2744474.28483,522.0,130.955,1233390.90997,0
750,2019-10-29 13:45:00,2019-10-29 13:45:00,9420.0,9431.9,9416.6,9424.75,79.905,2019-10-29 13:49:59.999,752882.99914,250.0,58.9,554953.7539,0
751,2019-10-29 13:50:00,2019-10-29 13:50:00,9425.15,9461.51,9422.8,9456.0,530.809,2019-10-29 13:54:59.999,5016396.53878,935.0,330.813,3125955.38128,0
752,2019-10-29 13:55:00,2019-10-29 13:55:00,9456.0,9456.99,9434.63,9444.65,573.63,2019-10-29 13:59:59.999,5419138.87362,927.0,283.126,2674555.56389,0
753,2019-10-29 14:00:00,2019-10-29 14:00:00,9442.78,9450.14,9431.3,9443.19,296.271,2019-10-29 14:04:59.999,2796959.01709,600.0,128.553,1213538.09819,0
754,2019-10-29 14:05:00,2019-10-29 14:05:00,9443.19,9475.0,9440.1,9468.75,890.215,2019-10-29 14:09:59.999,8422178.19338,1328.0,461.305,4363825.58384,0
755,2019-10-29 14:10:00,2019-10-29 14:10:00,9468.92,9468.92,9437.67,9441.1,349.323,2019-10-29 14:14:59.999,3301152.66059,700.0,170.548,1611544.95891,0
756,2019-10-29 14:15:00,2019-10-29 14:15:00,9440.08,9440.08,9391.9,9405.73,1033.298,2019-10-29 14:19:59.999,9728733.55425,1918.0,408.817,3849402.36151,0
757,2019-10-29 14:20:00,2019-10-29 14:20:00,9405.5,9430.0,9390.0,9425.85,492.273,2019-10-29 14:24:59.999,4631873.23761,1110.0,242.673,2283416.7392,0
758,2019-10-29 14:25:00,2019-10-29 14:25:00,9425.85,9429.22,9405.0,9405.11,290.532,2019-10-29 14:29:59.999,2735967.70838,605.0,151.24,1424081.32217,0
759,2019-10-29 14:30:00,2019-10-29 14:30:00,9405.1,9417.0,9401.0,9402.45,159.905,2019-10-29 14:34:59.999,1504189.62993,406.0,78.585,739307.96059,0
760,2019-10-29 14:35:00,2019-10-29 14:35:00,9407.07,9415.0,9381.0,9409.84,412.204,2019-10-29 14:39:59.999,3872976.32942,888.0,170.679,1604341.15437,0
761,2019-10-29 14:40:00,2019-10-29 14:40:00,9409.87,9422.31,9392.0,9395.48,351.712,2019-10-29 14:44:59.999,3309035.85303,793.0,169.283,1592725.71713,0
762,2019-10-29 14:45:00,2019-10-29 14:45:00,9400.7,9414.67,9394.93,9402.63,142.212,2019-10-29 14:49:59.999,1337702.11589,343.0,58.495,550113.472,0
763,2019-10-29 14:50:00,2019-10-29 14:50:00,9403.92,9434.83,9403.89,9414.9,392.926,2019-10-29 14:54:59.999,3701672.84206,756.0,205.313,1933691.56002,0
764,2019-10-29 14:55:00,2019-10-29 14:55:00,9414.9,9422.06,9403.71,9407.06,267.466,2019-10-29 14:59:59.999,2517318.72339,563.0,157.481,1482045.04451,0
765,2019-10-29 15:00:00,2019-10-29 15:00:00,9407.07,9425.73,9398.0,9414.42,204.755,2019-10-29 15:04:59.999,1927583.37716,582.0,71.239,670610.59859,0
766,2019-10-29 15:05:00,2019-10-29 15:05:00,9414.98,9426.7,9414.24,9415.02,316.37,2019-10-29 15:09:59.999,2980538.05187,476.0,171.36,1614327.79249,0
767,2019-10-29 15:10:00,2019-10-29 15:10:00,9418.93,9429.63,9411.93,9418.07,236.023,2019-10-29 15:14:59.999,2223371.36925,440.0,138.858,1307894.99733,0
768,2019-10-29 15:15:00,2019-10-29 15:15:00,9421.79,9421.84,9397.0,9400.1,159.053,2019-10-29 15:19:59.999,1495788.46631,434.0,47.378,445609.07147,0
769,2019-10-29 15:20:00,2019-10-29 15:20:00,9399.14,9410.0,9369.0,9395.36,897.147,2019-10-29 15:24:59.999,8426261.63307,1667.0,327.88,3080578.11998,0
770,2019-10-29 15:25:00,2019-10-29 15:25:00,9398.44,9403.8,9344.73,9363.05,912.677,2019-10-29 15:29:59.999,8549403.21004,1704.0,377.201,3534530.26909,0
771,2019-10-29 15:30:00,2019-10-29 15:30:00,9365.09,9365.09,9269.0,9306.1,2851.846,2019-10-29 15:34:59.999,26567179.77702,4981.0,1222.713,11392817.17827,0
772,2019-10-29 15:35:00,2019-10-29 15:35:00,9306.1,9334.42,9300.0,9325.46,870.576,2019-10-29 15:39:59.999,8110312.13606,1501.0,429.313,3999494.60956,0
773,2019-10-29 15:40:00,2019-10-29 15:40:00,9328.0,9357.52,9305.0,9334.77,1208.934,2019-10-29 15:44:59.999,11280943.46021,1992.0,605.601,5651369.29993,0
774,2019-10-29 15:45:00,2019-10-29 15:45:00,9335.9,9348.0,9325.0,9336.27,317.244,2019-10-29 15:49:59.999,2960929.01348,712.0,176.792,1650176.35552,0
775,2019-10-29 15:50:00,2019-10-29 15:50:00,9337.37,9370.0,9328.96,9351.99,462.29,2019-10-29 15:54:59.999,4323714.39997,907.0,273.004,2553561.32415,0
776,2019-10-29 15:55:00,2019-10-29 15:55:00,9352.0,9355.0,9326.57,9349.91,388.664,2019-10-29 15:59:59.999,3630748.33955,825.0,189.393,1769407.09947,0
777,2019-10-29 16:00:00,2019-10-29 16:00:00,9347.71,9348.11,9330.0,9346.28,253.069,2019-10-29 16:04:59.999,2364136.18038,484.0,126.568,1182238.76953,0
778,2019-10-29 16:05:00,2019-10-29 16:05:00,9344.18,9353.27,9329.67,9329.69,297.342,2019-10-29 16:09:59.999,2776415.99498,562.0,122.321,1142385.04678,0
779,2019-10-29 16:10:00,2019-10-29 16:10:00,9329.0,9335.76,9311.82,9315.78,604.012,2019-10-29 16:14:59.999,5630695.60876,986.0,265.56,2475678.10423,0
780,2019-10-29 16:15:00,2019-10-29 16:15:00,9315.82,9347.55,9315.8,9336.67,665.244,2019-10-29 16:19:59.999,6211429.16781,871.0,356.704,3330579.10087,0
781,2019-10-29 16:20:00,2019-10-29 16:20:00,9338.14,9355.9,9336.69,9346.08,198.03,2019-10-29 16:24:59.999,1851420.22643,453.0,95.049,888658.3566,0
782,2019-10-29 16:25:00,2019-10-29 16:25:00,9346.0,9347.67,9326.62,9340.9,439.019,2019-10-29 16:29:59.999,4099735.24636,665.0,222.331,2076369.70408,0
783,2019-10-29 16:30:00,2019-10-29 16:30:00,9341.9,9355.07,9339.54,9355.07,421.227,2019-10-29 16:34:59.999,3936929.57171,506.0,243.212,2273441.43873,0
784,2019-10-29 16:35:00,2019-10-29 16:35:00,9351.03,9360.98,9340.98,9347.81,406.338,2019-10-29 16:39:59.999,3799725.65268,576.0,221.925,2075160.2293,0
785,2019-10-29 16:40:00,2019-10-29 16:40:00,9348.0,9356.65,9345.62,9352.8,280.582,2019-10-29 16:44:59.999,2623552.77118,395.0,130.814,1223312.07301,0
786,2019-10-29 16:45:00,2019-10-29 16:45:00,9352.8,9358.0,9336.13,9346.37,206.649,2019-10-29 16:49:59.999,1930755.33243,469.0,98.746,922545.45716,0
787,2019-10-29 16:50:00,2019-10-29 16:50:00,9345.4,9351.37,9344.2,9348.69,322.297,2019-10-29 16:54:59.999,3012642.37834,472.0,143.436,1340843.68624,0
788,2019-10-29 16:55:00,2019-10-29 16:55:00,9348.6,9380.38,9345.75,9372.44,984.987,2019-10-29 16:59:59.999,9228889.78708,1413.0,516.047,4834894.93667,0
789,2019-10-29 17:00:00,2019-10-29 17:00:00,9374.9,9377.84,9352.36,9358.0,407.275,2019-10-29 17:04:59.999,3814150.34809,804.0,223.928,2097136.88554,0
790,2019-10-29 17:05:00,2019-10-29 17:05:00,9360.24,9367.0,9352.4,9362.1,140.456,2019-10-29 17:09:59.999,1314564.21211,460.0,75.042,702420.49325,0
791,2019-10-29 17:10:00,2019-10-29 17:10:00,9361.6,9370.0,9359.06,9362.97,82.158,2019-10-29 17:14:59.999,769428.68314,259.0,57.451,538085.53483,0
792,2019-10-29 17:15:00,2019-10-29 17:15:00,9363.12,9366.7,9343.0,9343.81,251.57,2019-10-29 17:19:59.999,2352740.28522,570.0,91.37,854716.1054,0
793,2019-10-29 17:20:00,2019-10-29 17:20:00,9343.24,9354.34,9334.0,9347.87,232.96,2019-10-29 17:24:59.999,2176627.32072,539.0,112.879,1054541.90054,0
794,2019-10-29 17:25:00,2019-10-29 17:25:00,9347.87,9351.0,9333.1,9341.18,191.827,2019-10-29 17:29:59.999,1792379.3344,444.0,88.468,826722.05489,0
795,2019-10-29 17:30:00,2019-10-29 17:30:00,9341.64,9357.06,9318.0,9347.64,617.574,2019-10-29 17:34:59.999,5762248.43171,1087.0,284.436,2654290.35728,0
796,2019-10-29 17:35:00,2019-10-29 17:35:00,9348.42,9365.0,9346.2,9348.46,561.464,2019-10-29 17:39:59.999,5252692.99245,1039.0,303.095,2835476.77908,0
797,2019-10-29 17:40:00,2019-10-29 17:40:00,9351.26,9351.62,9329.79,9341.94,172.773,2019-10-29 17:44:59.999,1613545.20189,518.0,91.808,857474.25175,0
798,2019-10-29 17:45:00,2019-10-29 17:45:00,9340.01,9357.0,9338.9,9349.29,573.514,2019-10-29 17:49:59.999,5362125.12343,844.0,289.666,2708326.46448,0
799,2019-10-29 17:50:00,2019-10-29 17:50:00,9353.1,9361.9,9345.18,9359.42,183.02,2019-10-29 17:54:59.999,1711812.30613,456.0,94.694,885752.25702,0
800,2019-10-29 17:55:00,2019-10-29 17:55:00,9357.36,9365.0,9351.55,9354.63,241.946,2019-10-29 17:59:59.999,2264191.61887,452.0,104.79,980644.48558,0
801,2019-10-29 18:00:00,2019-10-29 18:00:00,9352.65,9357.97,9340.0,9352.66,234.761,2019-10-29 18:04:59.999,2194642.83093,523.0,107.6,1005803.13546,0
802,2019-10-29 18:05:00,2019-10-29 18:05:00,9353.4,9369.7,9343.47,9346.74,272.518,2019-10-29 18:09:59.999,2550113.74886,614.0,139.764,1307964.74574,0
803,2019-10-29 18:10:00,2019-10-29 18:10:00,9346.77,9350.0,9319.0,9322.89,351.691,2019-10-29 18:14:59.999,3282935.8921,917.0,135.237,1262642.85157,0
804,2019-10-29 18:15:00,2019-10-29 18:15:00,9322.85,9334.06,9299.88,9323.53,552.039,2019-10-29 18:19:59.999,5144476.04852,1218.0,264.911,2469233.66038,0
805,2019-10-29 18:20:00,2019-10-29 18:20:00,9323.53,9328.53,9297.77,9310.0,379.177,2019-10-29 18:24:59.999,3530356.44393,962.0,178.241,1659714.08577,0
806,2019-10-29 18:25:00,2019-10-29 18:25:00,9308.2,9342.45,9305.0,9335.2,329.932,2019-10-29 18:29:59.999,3077930.82487,776.0,169.07,1577147.01451,0
807,2019-10-29 18:30:00,2019-10-29 18:30:00,9337.99,9358.98,9333.53,9342.26,848.533,2019-10-29 18:34:59.999,7929421.87464,1373.0,466.038,4354840.68262,0
808,2019-10-29 18:35:00,2019-10-29 18:35:00,9339.9,9342.06,9325.1,9336.0,275.91,2019-10-29 18:39:59.999,2575020.41591,508.0,126.088,1176739.30378,0
809,2019-10-29 18:40:00,2019-10-29 18:40:00,9337.27,9348.58,9332.0,9336.27,347.215,2019-10-29 18:44:59.999,3243943.51329,617.0,167.507,1564988.35671,0
810,2019-10-29 18:45:00,2019-10-29 18:45:00,9335.2,9336.6,9318.0,9321.3,274.102,2019-10-29 18:49:59.999,2556640.99037,552.0,139.498,1301068.64434,0
811,2019-10-29 18:50:00,2019-10-29 18:50:00,9324.79,9334.0,9301.0,9309.79,319.142,2019-10-29 18:54:59.999,2973496.4044,724.0,153.544,1430399.96419,0
812,2019-10-29 18:55:00,2019-10-29 18:55:00,9309.79,9331.9,9309.79,9315.0,304.344,2019-10-29 18:59:59.999,2837824.91078,602.0,126.073,1175531.4795,0
813,2019-10-29 19:00:00,2019-10-29 19:00:00,9316.54,9321.66,9285.03,9293.81,395.653,2019-10-29 19:04:59.999,3681427.28192,845.0,207.478,1931070.61282,0
814,2019-10-29 19:05:00,2019-10-29 19:05:00,9290.32,9337.4,9280.04,9330.62,1032.974,2019-10-29 19:09:59.999,9625768.83793,1883.0,535.153,4986459.63196,0
815,2019-10-29 19:10:00,2019-10-29 19:10:00,9328.17,9345.0,9325.8,9344.0,481.786,2019-10-29 19:14:59.999,4497259.57897,895.0,271.208,2531446.98211,0
